url,time-1,time-2,time-3,time-4
51426,TRUE,TRUE,TRUE,TRUE
50889,FALSE,TRUE,TRUE,TRUE
50018,FALSE,FALSE,TRUE,TRUE
51465,TRUE,TRUE,TRUE,TRUE
50033,TRUE,TRUE,TRUE,TRUE
51718,FALSE,FALSE,TRUE,TRUE
51786,FALSE,FALSE,TRUE,TRUE
51464,FALSE,FALSE,TRUE,TRUE
51761,FALSE,FALSE,TRUE,TRUE
51735,FALSE,FALSE,TRUE,TRUE
51828,FALSE,FALSE,TRUE,TRUE
51843,FALSE,FALSE,TRUE,TRUE
51792,FALSE,FALSE,TRUE,TRUE
51748,FALSE,FALSE,TRUE,TRUE
51476,FALSE,FALSE,TRUE,TRUE
51833,FALSE,FALSE,TRUE,TRUE
51430,FALSE,FALSE,TRUE,TRUE
51802,FALSE,FALSE,TRUE,TRUE
51770,FALSE,FALSE,TRUE,TRUE
50890,FALSE,FALSE,TRUE,TRUE
70377,TRUE,TRUE,TRUE,TRUE
66052,FALSE,FALSE,TRUE,TRUE
51785,FALSE,FALSE,TRUE,TRUE
50834,TRUE,TRUE,TRUE,TRUE
51453,FALSE,FALSE,TRUE,TRUE
51765,FALSE,FALSE,TRUE,TRUE
71710,FALSE,FALSE,TRUE,TRUE
51463,TRUE,TRUE,TRUE,TRUE
50894,FALSE,FALSE,TRUE,TRUE
50887,FALSE,FALSE,TRUE,TRUE
75470,FALSE,FALSE,FALSE,TRUE
51856,FALSE,TRUE,TRUE,TRUE
75463,FALSE,FALSE,TRUE,TRUE
75211,FALSE,FALSE,TRUE,TRUE
51791,TRUE,TRUE,TRUE,TRUE
51813,FALSE,FALSE,TRUE,TRUE
51696,FALSE,FALSE,TRUE,TRUE
78517,FALSE,FALSE,TRUE,TRUE
75472,FALSE,FALSE,TRUE,TRUE
51799,FALSE,FALSE,TRUE,TRUE
50850,FALSE,FALSE,TRUE,TRUE
71557,FALSE,FALSE,TRUE,TRUE
75461,FALSE,FALSE,TRUE,TRUE
70339,FALSE,FALSE,TRUE,TRUE
92777,TRUE,TRUE,TRUE,TRUE
51819,FALSE,FALSE,TRUE,TRUE
81424,TRUE,TRUE,TRUE,TRUE
92776,NA,NA,NA,NA
75598,FALSE,FALSE,TRUE,TRUE
50893,FALSE,FALSE,TRUE,TRUE
50844,TRUE,TRUE,TRUE,TRUE
34846,FALSE,TRUE,TRUE,TRUE
75489,FALSE,FALSE,TRUE,TRUE
51841,FALSE,FALSE,TRUE,TRUE
51336,FALSE,FALSE,TRUE,TRUE
28681,FALSE,TRUE,TRUE,TRUE
75483,FALSE,FALSE,TRUE,TRUE
75640,FALSE,FALSE,TRUE,TRUE
81572,FALSE,FALSE,TRUE,TRUE
24686,NA,NA,NA,NA
12635,TRUE,TRUE,FALSE,TRUE
494,FALSE,TRUE,TRUE,TRUE
49433,FALSE,FALSE,TRUE,TRUE
23810,FALSE,TRUE,TRUE,TRUE
3367,TRUE,TRUE,TRUE,TRUE
50388,FALSE,FALSE,TRUE,TRUE
3190,TRUE,TRUE,TRUE,TRUE
161,TRUE,TRUE,TRUE,TRUE
12703,TRUE,TRUE,TRUE,TRUE
12700,TRUE,TRUE,TRUE,TRUE
79801,FALSE,FALSE,TRUE,TRUE
68173,TRUE,TRUE,TRUE,TRUE
88674,FALSE,FALSE,FALSE,TRUE
45432,NA,NA,NA,NA
88676,TRUE,TRUE,FALSE,TRUE
92792,TRUE,TRUE,TRUE,TRUE
50311,FALSE,FALSE,TRUE,TRUE
50391,TRUE,TRUE,TRUE,TRUE
19902,FALSE,TRUE,TRUE,TRUE
50443,TRUE,TRUE,TRUE,TRUE
92791,NA,NA,NA,NA
50392,FALSE,TRUE,TRUE,TRUE
50377,FALSE,TRUE,TRUE,TRUE
14416,FALSE,TRUE,TRUE,TRUE
50459,FALSE,TRUE,TRUE,TRUE
50472,FALSE,FALSE,TRUE,TRUE
113035,NA,NA,NA,NA
50409,FALSE,FALSE,TRUE,TRUE
51326,FALSE,TRUE,TRUE,TRUE
50590,FALSE,TRUE,TRUE,TRUE
50908,FALSE,FALSE,TRUE,TRUE
50425,TRUE,TRUE,TRUE,TRUE
50854,FALSE,TRUE,TRUE,TRUE
51303,FALSE,TRUE,TRUE,TRUE
50574,TRUE,TRUE,TRUE,TRUE
50330,FALSE,FALSE,TRUE,TRUE
50730,FALSE,FALSE,TRUE,TRUE
50837,FALSE,TRUE,TRUE,TRUE
50670,FALSE,TRUE,TRUE,TRUE
3240,TRUE,TRUE,FALSE,FALSE
95410,NA,NA,NA,NA
50397,FALSE,TRUE,TRUE,TRUE
50815,TRUE,TRUE,TRUE,TRUE
50851,FALSE,TRUE,TRUE,TRUE
50639,FALSE,TRUE,TRUE,TRUE
50862,FALSE,FALSE,TRUE,TRUE
42453,FALSE,TRUE,TRUE,TRUE
50674,FALSE,TRUE,TRUE,TRUE
50363,FALSE,FALSE,TRUE,TRUE
50783,FALSE,TRUE,TRUE,TRUE
24536,FALSE,TRUE,TRUE,TRUE
50699,FALSE,TRUE,TRUE,TRUE
50888,FALSE,FALSE,TRUE,TRUE
50637,FALSE,FALSE,TRUE,TRUE
50416,FALSE,FALSE,TRUE,TRUE
50788,FALSE,FALSE,TRUE,TRUE
51723,FALSE,FALSE,TRUE,TRUE
50426,FALSE,TRUE,TRUE,TRUE
45403,FALSE,TRUE,TRUE,TRUE
50770,FALSE,FALSE,TRUE,TRUE
50746,FALSE,FALSE,TRUE,TRUE
50313,FALSE,TRUE,TRUE,TRUE
50017,TRUE,TRUE,TRUE,TRUE
51320,FALSE,FALSE,TRUE,TRUE
50361,TRUE,TRUE,TRUE,TRUE
50659,FALSE,TRUE,TRUE,TRUE
50477,FALSE,TRUE,TRUE,TRUE
50487,FALSE,TRUE,TRUE,TRUE
3277,TRUE,FALSE,TRUE,TRUE
50578,TRUE,TRUE,TRUE,TRUE
50691,TRUE,TRUE,TRUE,TRUE
80683,FALSE,FALSE,TRUE,TRUE
42457,FALSE,FALSE,TRUE,TRUE
50360,FALSE,TRUE,TRUE,TRUE
50839,FALSE,TRUE,TRUE,TRUE
480,TRUE,TRUE,TRUE,TRUE
51335,TRUE,TRUE,TRUE,TRUE
16853,TRUE,TRUE,FALSE,FALSE
495,FALSE,TRUE,TRUE,TRUE
28678,FALSE,TRUE,TRUE,TRUE
56,FALSE,TRUE,TRUE,TRUE
47689,FALSE,FALSE,TRUE,TRUE
3365,TRUE,TRUE,TRUE,TRUE
493,TRUE,TRUE,TRUE,TRUE
28659,FALSE,FALSE,TRUE,TRUE
12685,TRUE,TRUE,TRUE,TRUE
70022,FALSE,FALSE,TRUE,TRUE
12704,TRUE,TRUE,TRUE,TRUE
50568,FALSE,FALSE,TRUE,TRUE
28660,FALSE,TRUE,TRUE,TRUE
50792,FALSE,FALSE,TRUE,TRUE
80290,FALSE,FALSE,FALSE,TRUE
70039,FALSE,FALSE,TRUE,TRUE
70298,TRUE,TRUE,TRUE,TRUE
3366,TRUE,TRUE,TRUE,TRUE
28662,FALSE,TRUE,TRUE,TRUE
25593,FALSE,TRUE,FALSE,FALSE
71424,FALSE,FALSE,TRUE,TRUE
68194,FALSE,FALSE,TRUE,TRUE
6287,TRUE,TRUE,TRUE,TRUE
3339,TRUE,TRUE,TRUE,TRUE
70368,FALSE,FALSE,FALSE,TRUE
19271,FALSE,TRUE,TRUE,TRUE
365,NA,NA,NA,NA
223,TRUE,TRUE,TRUE,TRUE
25392,FALSE,TRUE,TRUE,TRUE
50507,FALSE,FALSE,TRUE,TRUE
3362,TRUE,TRUE,TRUE,TRUE
28664,FALSE,FALSE,TRUE,TRUE
23371,FALSE,TRUE,TRUE,TRUE
28164,FALSE,TRUE,TRUE,TRUE
41325,FALSE,TRUE,TRUE,TRUE
51794,FALSE,FALSE,TRUE,TRUE
50390,FALSE,FALSE,TRUE,TRUE
12638,TRUE,TRUE,FALSE,FALSE
70367,FALSE,FALSE,TRUE,TRUE
67334,FALSE,FALSE,TRUE,TRUE
28644,NA,NA,NA,NA
45434,FALSE,TRUE,TRUE,TRUE
51749,FALSE,FALSE,TRUE,TRUE
50577,FALSE,FALSE,TRUE,TRUE
78520,FALSE,FALSE,TRUE,TRUE
51746,FALSE,FALSE,TRUE,TRUE
28802,FALSE,TRUE,TRUE,FALSE
75465,FALSE,FALSE,TRUE,TRUE
51738,FALSE,FALSE,TRUE,TRUE
51741,FALSE,FALSE,TRUE,TRUE
28,TRUE,TRUE,TRUE,TRUE
51458,FALSE,FALSE,TRUE,TRUE
68087,FALSE,FALSE,TRUE,TRUE
67426,NA,NA,NA,NA
51780,FALSE,FALSE,TRUE,TRUE
51793,FALSE,FALSE,TRUE,TRUE
69323,FALSE,FALSE,TRUE,TRUE
50718,TRUE,TRUE,TRUE,TRUE
67502,FALSE,TRUE,TRUE,TRUE
51863,FALSE,FALSE,TRUE,TRUE
51760,FALSE,FALSE,TRUE,TRUE
70302,FALSE,FALSE,TRUE,TRUE
66090,FALSE,FALSE,TRUE,TRUE
70323,FALSE,FALSE,TRUE,TRUE
51769,FALSE,FALSE,TRUE,TRUE
68128,FALSE,FALSE,TRUE,TRUE
68189,TRUE,TRUE,TRUE,TRUE
68122,FALSE,FALSE,FALSE,TRUE
68108,FALSE,FALSE,TRUE,TRUE
69510,FALSE,FALSE,TRUE,TRUE
51774,FALSE,FALSE,TRUE,TRUE
51800,FALSE,FALSE,TRUE,TRUE
51777,FALSE,FALSE,TRUE,TRUE
51449,FALSE,FALSE,TRUE,TRUE
75214,FALSE,FALSE,TRUE,TRUE
70034,FALSE,TRUE,FALSE,TRUE
75228,FALSE,FALSE,TRUE,TRUE
28519,NA,NA,NA,NA
70329,FALSE,FALSE,TRUE,TRUE
27434,FALSE,TRUE,TRUE,TRUE
51728,FALSE,FALSE,TRUE,TRUE
12675,FALSE,TRUE,TRUE,TRUE
51831,FALSE,FALSE,TRUE,TRUE
70284,TRUE,TRUE,TRUE,TRUE
50579,FALSE,TRUE,TRUE,TRUE
51732,FALSE,FALSE,TRUE,TRUE
75229,FALSE,FALSE,TRUE,TRUE
35384,FALSE,TRUE,TRUE,TRUE
68132,FALSE,TRUE,TRUE,TRUE
47010,FALSE,FALSE,TRUE,TRUE
70334,FALSE,FALSE,TRUE,TRUE
69501,FALSE,FALSE,TRUE,TRUE
57,TRUE,FALSE,TRUE,TRUE
67495,FALSE,FALSE,TRUE,TRUE
50020,FALSE,TRUE,TRUE,TRUE
51414,FALSE,FALSE,TRUE,TRUE
6376,TRUE,TRUE,TRUE,TRUE
50491,FALSE,FALSE,TRUE,TRUE
68125,FALSE,FALSE,FALSE,TRUE
21,TRUE,TRUE,TRUE,TRUE
50411,FALSE,TRUE,TRUE,TRUE
68102,FALSE,FALSE,TRUE,TRUE
50884,FALSE,TRUE,TRUE,TRUE
36476,FALSE,FALSE,TRUE,TRUE
70289,TRUE,TRUE,TRUE,TRUE
16064,FALSE,TRUE,TRUE,TRUE
121,FALSE,TRUE,TRUE,TRUE
68103,FALSE,FALSE,TRUE,TRUE
68109,FALSE,FALSE,TRUE,TRUE
12690,TRUE,TRUE,TRUE,TRUE
111,FALSE,FALSE,TRUE,TRUE
51807,FALSE,FALSE,TRUE,TRUE
39,FALSE,FALSE,FALSE,FALSE
51446,TRUE,TRUE,TRUE,TRUE
50408,FALSE,FALSE,TRUE,TRUE
50901,TRUE,TRUE,TRUE,TRUE
50796,FALSE,TRUE,TRUE,TRUE
66067,FALSE,TRUE,TRUE,TRUE
51467,TRUE,TRUE,TRUE,TRUE
50711,FALSE,TRUE,TRUE,TRUE
3355,TRUE,TRUE,TRUE,TRUE
50556,FALSE,TRUE,TRUE,TRUE
32026,FALSE,TRUE,TRUE,TRUE
12648,TRUE,TRUE,TRUE,TRUE
50900,FALSE,TRUE,TRUE,TRUE
20448,FALSE,TRUE,FALSE,TRUE
68121,FALSE,TRUE,TRUE,TRUE
50759,FALSE,TRUE,TRUE,TRUE
50376,FALSE,TRUE,TRUE,TRUE
50612,FALSE,FALSE,TRUE,TRUE
50882,FALSE,TRUE,TRUE,TRUE
39853,TRUE,TRUE,TRUE,TRUE
50650,FALSE,TRUE,TRUE,TRUE
50883,TRUE,TRUE,TRUE,TRUE
75686,FALSE,FALSE,TRUE,TRUE
50364,FALSE,FALSE,TRUE,TRUE
50476,FALSE,FALSE,TRUE,TRUE
68106,FALSE,FALSE,TRUE,TRUE
50323,FALSE,TRUE,TRUE,TRUE
202,TRUE,FALSE,TRUE,TRUE
50328,FALSE,TRUE,TRUE,TRUE
50428,FALSE,TRUE,TRUE,TRUE
50511,FALSE,TRUE,TRUE,TRUE
50716,FALSE,TRUE,TRUE,TRUE
50541,FALSE,TRUE,TRUE,TRUE
14154,TRUE,TRUE,TRUE,TRUE
67420,FALSE,FALSE,TRUE,TRUE
50820,FALSE,FALSE,TRUE,TRUE
50744,FALSE,FALSE,TRUE,TRUE
50429,TRUE,TRUE,TRUE,TRUE
6823,NA,NA,NA,NA
50653,FALSE,TRUE,TRUE,TRUE
50479,FALSE,TRUE,TRUE,TRUE
50493,FALSE,TRUE,TRUE,TRUE
50576,FALSE,FALSE,TRUE,TRUE
51707,FALSE,FALSE,TRUE,TRUE
50807,FALSE,TRUE,TRUE,TRUE
50729,FALSE,FALSE,TRUE,TRUE
50690,FALSE,TRUE,TRUE,TRUE
50687,FALSE,TRUE,TRUE,TRUE
50620,FALSE,FALSE,TRUE,TRUE
50610,FALSE,FALSE,TRUE,TRUE
50881,TRUE,TRUE,TRUE,TRUE
51695,FALSE,FALSE,TRUE,TRUE
51535,TRUE,TRUE,TRUE,TRUE
50519,FALSE,FALSE,TRUE,TRUE
50668,FALSE,TRUE,TRUE,TRUE
51699,FALSE,FALSE,TRUE,TRUE
50533,TRUE,TRUE,TRUE,TRUE
69218,FALSE,FALSE,TRUE,TRUE
45511,FALSE,FALSE,TRUE,TRUE
150,FALSE,FALSE,FALSE,FALSE
194,FALSE,FALSE,FALSE,FALSE
183,FALSE,FALSE,FALSE,FALSE
197,FALSE,FALSE,FALSE,FALSE
163,FALSE,FALSE,FALSE,FALSE
191,FALSE,FALSE,FALSE,FALSE
328,FALSE,FALSE,FALSE,FALSE
181,FALSE,FALSE,FALSE,FALSE
85,FALSE,FALSE,FALSE,FALSE
351,FALSE,FALSE,FALSE,FALSE
200,FALSE,FALSE,FALSE,FALSE
55,TRUE,FALSE,FALSE,FALSE
378,TRUE,FALSE,FALSE,FALSE
359,TRUE,FALSE,FALSE,FALSE
244,TRUE,FALSE,FALSE,FALSE
362,TRUE,FALSE,FALSE,FALSE
340,TRUE,FALSE,FALSE,FALSE
77,TRUE,FALSE,FALSE,FALSE
40,TRUE,FALSE,FALSE,FALSE
3195,TRUE,FALSE,FALSE,FALSE
184,TRUE,FALSE,FALSE,FALSE
71,TRUE,FALSE,FALSE,FALSE
29,TRUE,FALSE,FALSE,FALSE
54,TRUE,FALSE,FALSE,FALSE
48,TRUE,FALSE,FALSE,FALSE
385,TRUE,FALSE,FALSE,FALSE
433,TRUE,FALSE,FALSE,FALSE
3361,TRUE,FALSE,FALSE,FALSE
479,TRUE,FALSE,FALSE,FALSE
3199,TRUE,TRUE,FALSE,FALSE
387,TRUE,FALSE,FALSE,FALSE
91,TRUE,TRUE,FALSE,FALSE
3184,TRUE,TRUE,FALSE,FALSE
382,TRUE,FALSE,FALSE,FALSE
97,TRUE,FALSE,FALSE,FALSE
12697,TRUE,FALSE,FALSE,FALSE
357,TRUE,FALSE,FALSE,FALSE
344,TRUE,FALSE,FALSE,FALSE
88,TRUE,FALSE,FALSE,FALSE
410,TRUE,FALSE,FALSE,FALSE
384,TRUE,FALSE,FALSE,FALSE
6814,TRUE,FALSE,FALSE,FALSE
12749,TRUE,FALSE,FALSE,FALSE
190,TRUE,FALSE,FALSE,FALSE
69,TRUE,FALSE,FALSE,FALSE
196,TRUE,FALSE,FALSE,FALSE
6820,TRUE,FALSE,FALSE,FALSE
160,TRUE,FALSE,FALSE,FALSE
16068,TRUE,FALSE,FALSE,FALSE
22,TRUE,FALSE,FALSE,FALSE
208,TRUE,FALSE,FALSE,FALSE
386,TRUE,FALSE,FALSE,FALSE
424,TRUE,FALSE,FALSE,FALSE
19166,TRUE,FALSE,FALSE,FALSE
136,TRUE,FALSE,FALSE,FALSE
12653,TRUE,FALSE,FALSE,FALSE
12676,TRUE,TRUE,FALSE,FALSE
458,TRUE,TRUE,FALSE,FALSE
14150,TRUE,TRUE,FALSE,FALSE
421,TRUE,TRUE,FALSE,FALSE
468,TRUE,TRUE,FALSE,FALSE
459,TRUE,TRUE,FALSE,FALSE
19238,TRUE,TRUE,FALSE,FALSE
159,TRUE,TRUE,FALSE,FALSE
391,TRUE,TRUE,FALSE,FALSE
106,TRUE,TRUE,FALSE,FALSE
98,TRUE,TRUE,FALSE,FALSE
12696,TRUE,TRUE,FALSE,FALSE
239,TRUE,TRUE,FALSE,FALSE
14151,TRUE,TRUE,FALSE,FALSE
20449,FALSE,TRUE,FALSE,FALSE
199,TRUE,TRUE,FALSE,FALSE
96,TRUE,TRUE,FALSE,FALSE
416,TRUE,TRUE,FALSE,FALSE
35,TRUE,TRUE,FALSE,FALSE
3611,TRUE,TRUE,FALSE,FALSE
193,TRUE,TRUE,FALSE,FALSE
25942,FALSE,TRUE,FALSE,FALSE
12699,TRUE,TRUE,FALSE,FALSE
341,TRUE,TRUE,FALSE,FALSE
217,TRUE,TRUE,FALSE,FALSE
426,TRUE,TRUE,FALSE,FALSE
457,TRUE,TRUE,FALSE,FALSE
14411,FALSE,TRUE,FALSE,FALSE
20045,FALSE,TRUE,FALSE,FALSE
42,TRUE,TRUE,FALSE,FALSE
414,TRUE,TRUE,FALSE,FALSE
12705,TRUE,TRUE,FALSE,FALSE
27928,FALSE,TRUE,FALSE,FALSE
418,TRUE,TRUE,FALSE,FALSE
115,TRUE,TRUE,FALSE,FALSE
408,TRUE,TRUE,FALSE,FALSE
102,TRUE,TRUE,FALSE,FALSE
419,TRUE,TRUE,TRUE,FALSE
34333,TRUE,TRUE,TRUE,FALSE
60,TRUE,TRUE,TRUE,FALSE
3354,TRUE,TRUE,FALSE,FALSE
374,TRUE,TRUE,FALSE,FALSE
250,TRUE,TRUE,FALSE,FALSE
113,TRUE,TRUE,FALSE,FALSE
92,TRUE,TRUE,FALSE,FALSE
6266,TRUE,TRUE,FALSE,FALSE
101,TRUE,TRUE,FALSE,FALSE
25680,FALSE,TRUE,FALSE,FALSE
27787,FALSE,TRUE,FALSE,FALSE
67,FALSE,TRUE,FALSE,FALSE
192,TRUE,TRUE,FALSE,FALSE
188,TRUE,TRUE,FALSE,FALSE
12708,TRUE,TRUE,FALSE,FALSE
16847,TRUE,TRUE,FALSE,FALSE
35389,FALSE,TRUE,FALSE,FALSE
355,TRUE,TRUE,FALSE,FALSE
12636,TRUE,TRUE,FALSE,FALSE
398,TRUE,TRUE,FALSE,FALSE
166,TRUE,TRUE,FALSE,FALSE
464,TRUE,TRUE,FALSE,FALSE
44021,FALSE,TRUE,FALSE,FALSE
3555,TRUE,TRUE,FALSE,FALSE
38,TRUE,TRUE,FALSE,FALSE
12637,TRUE,TRUE,FALSE,FALSE
20325,FALSE,TRUE,TRUE,FALSE
29858,FALSE,TRUE,FALSE,FALSE
390,TRUE,TRUE,FALSE,FALSE
14381,TRUE,TRUE,TRUE,FALSE
16089,TRUE,TRUE,FALSE,FALSE
3460,TRUE,TRUE,FALSE,FALSE
12665,FALSE,TRUE,TRUE,FALSE
138,TRUE,TRUE,TRUE,FALSE
14329,TRUE,TRUE,TRUE,FALSE
44271,FALSE,TRUE,FALSE,FALSE
28798,FALSE,TRUE,TRUE,FALSE
346,TRUE,FALSE,TRUE,FALSE
19561,TRUE,FALSE,TRUE,FALSE
377,TRUE,TRUE,TRUE,FALSE
178,TRUE,TRUE,TRUE,FALSE
24330,FALSE,TRUE,TRUE,FALSE
411,TRUE,TRUE,TRUE,FALSE
12695,TRUE,TRUE,TRUE,FALSE
47718,FALSE,FALSE,TRUE,FALSE
45,TRUE,TRUE,TRUE,FALSE
27501,FALSE,TRUE,TRUE,FALSE
180,TRUE,TRUE,TRUE,FALSE
248,TRUE,TRUE,TRUE,FALSE
12662,TRUE,FALSE,TRUE,FALSE
95,TRUE,TRUE,TRUE,FALSE
463,FALSE,TRUE,TRUE,FALSE
19,FALSE,TRUE,TRUE,FALSE
79,TRUE,TRUE,TRUE,FALSE
3612,TRUE,TRUE,TRUE,FALSE
19349,TRUE,TRUE,TRUE,FALSE
20388,FALSE,TRUE,TRUE,FALSE
246,TRUE,TRUE,TRUE,FALSE
45430,FALSE,TRUE,TRUE,FALSE
50404,FALSE,TRUE,TRUE,TRUE
3336,TRUE,TRUE,TRUE,TRUE
16,TRUE,TRUE,TRUE,TRUE
112,TRUE,TRUE,TRUE,TRUE
20,NA,NA,NA,NA
225,NA,NA,NA,NA
240,NA,NA,NA,NA
395,NA,NA,NA,NA
1183,NA,NA,NA,NA
3360,NA,NA,NA,NA
25295,NA,NA,NA,NA
34453,NA,NA,NA,NA
34658,NA,NA,NA,NA
41146,NA,NA,NA,NA
43473,NA,NA,NA,NA
45189,FALSE,TRUE,TRUE,TRUE
45473,NA,NA,NA,NA
45479,NA,NA,NA,NA
47006,NA,NA,NA,NA
47050,NA,NA,NA,NA
47118,NA,NA,NA,NA
47119,NA,NA,NA,NA
47680,NA,NA,NA,NA
50571,NA,NA,NA,NA
68512,NA,NA,NA,NA
68514,NA,NA,NA,NA
68516,NA,NA,NA,NA
69519,NA,NA,NA,NA
69896,NA,NA,NA,NA
69968,NA,NA,NA,NA
80611,NA,NA,NA,NA
80895,NA,NA,NA,NA
88693,NA,NA,NA,NA
48811,NA,NA,NA,NA
69876,NA,NA,NA,NA
69942,FALSE,FALSE,FALSE,TRUE
78587,NA,NA,NA,NA
82876,NA,NA,NA,NA
82881,FALSE,FALSE,TRUE,TRUE
82895,NA,NA,NA,NA
198,NA,NA,NA,NA
1196,NA,NA,NA,NA
14214,NA,NA,NA,NA
23701,NA,NA,NA,NA
35417,NA,NA,NA,NA
35731,NA,NA,NA,NA
36393,NA,NA,NA,NA
45184,NA,NA,NA,NA
67523,NA,NA,NA,NA
69971,NA,NA,NA,NA
80172,NA,NA,NA,NA
https://www.class-central.com/mooc/6344/edx-toefl-test-preparation-the-insider-s-guide,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/8249/edx-project-management-mastering-complexity,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/5999/edx-introduction-to-investments,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/8262/edx-stand-up-for-science-practical-approaches-to-discussing-science-that-matters,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8489/edx-precalculus,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/1783/edx-evaluating-social-programs,TRUE,TRUE,TRUE,TRUE
https://www.class-central.com/mooc/7838/edx-foundations-of-computer-science-for-teachers,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8150/edx-materials-science-and-engineering,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8371/edx-4g-network-essentials,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7305/edx-diversity-and-social-justice-in-social-work,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8257/edx-introduction-to-psychological-research-methods,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/443/edx-agile-development-using-ruby-on-rails-basics,TRUE,TRUE,TRUE,TRUE
https://www.class-central.com/mooc/4547/edx-leading-with-effective-communication-inclusive-leadership-training,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/8152/edx-complex-analysis-with-physical-applications,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/5286/edx-get-beyond-work-life-balance-inclusive-leadership-training,FALSE,TRUE,TRUE,TRUE
https://www.class-central.com/mooc/5426/edx-tsinghua-chinese-start-talking-with-1-3-billion-people,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/2947/edx-becoming-a-successful-leader-inclusive-leadership-training,FALSE,TRUE,TRUE,TRUE
https://www.class-central.com/mooc/4001/edx-climate-change-the-science,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/7517/edx-analytics-for-decision-making,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8288/edx-atomic-and-optical-physics-light-forces-and-laser-cooling,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/1980/edx-financial-programming-and-policies-part-1-macroeconomic-accounts-analysis,TRUE,TRUE,TRUE,TRUE
https://www.class-central.com/mooc/8513/edx-retail-fundamentals,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/5725/edx-the-science-of-learning-what-every-teacher-should-know,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7276/edx-accounting-for-decision-making,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8261/edx-the-future-of-obamacare-repeal-repair-or-replace,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/4672/edx-leadership-for-engineers,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/4913/edx-statistical-thinking-for-data-science-and-analytics,FALSE,TRUE,TRUE,TRUE
https://www.class-central.com/mooc/8162/edx-programming-for-data-science,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8516/edx-software-development-fundamentals,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/6795/edx-global-health-the-lessons-of-ebola,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/4911/edx-enabling-technologies-for-data-science-and-analytics-the-internet-of-things,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/7388/edx-deep-learning-through-transformative-pedagogy,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7256/edx-states-and-markets-in-the-global-economy,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8514/edx-how-virtual-reality-vr-works,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/4912/edx-machine-learning-for-data-science-and-analytics,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/7257/edx-managing-people-from-a-global-perspective,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8217/edx-introduction-to-analytics-modeling,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7859/edx-essential-tools-for-the-low-carbon-economy,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7452/edx-food-security-and-sustainability-food-access,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8436/edx-mathematical-modeling-basics,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8370/edx-entrepreneurship-for-engineers,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8383/edx-science-cooking-from-haute-cuisine-to-soft-matter-science-part-2,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/8173/edx-managing-disruptive-change,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7275/edx-marketing-management,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/5701/edx-a-la-decouverte-du-theatre-classique-francais-tome-2,FALSE,FALSE,TRUE,TRUE
https://www.class-central.com/mooc/8187/edx-solar-energy-photovoltaic-pv-energy-conversion,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7229/edx-human-rights-and-development,FALSE,FALSE,FALSE,TRUE
https://www.class-central.com/mooc/7868/edx-islamic-money-markets-and-sukuk,FALSE,FALSE,FALSE,TRUE
