course,reviewer,date
14098,/accounts/profile/stevenfrank,2017-05-31
14098,/accounts/profile/hamdy5,2016-07-29
80333,/accounts/profile/sekrst,2017-03-18
36498,/accounts/profile/sekrst,2016-10-31
82204,/accounts/profile/supat_r,2017-04-25
78587,/accounts/profile/angel23,2016-11-21
82895,/accounts/profile/sofia14,2017-05-12
82895,/accounts/profile/megacampos,2017-05-11
82895,/accounts/profile/adrianamercado,2017-05-06
82895,/accounts/profile/maria_fernanda2,2017-05-05
82895,/accounts/profile/maria90,2017-05-02
82895,/accounts/profile/pilargonzalez.reyes,2017-04-27
82895,/accounts/profile/ricardomatamala,2017-04-25
82895,/accounts/profile/fjbiagioli,2017-04-25
47113,/accounts/profile/stevenfrank,2017-06-01
68083,/accounts/profile/betsy4,2016-08-03
68083,/accounts/profile/gloria9,2016-08-02
69982,/accounts/profile/franstantri,2016-10-03
36234,/accounts/profile/pawe16,2017-01-11
88868,/accounts/profile/herbert3,2017-03-13
82602,/accounts/profile/teresa8,2017-02-23
82602,/accounts/profile/emily24,2017-02-21
82602,/accounts/profile/f.john.smith,2016-10-29
82602,/accounts/profile/sherine2,2016-10-25
82602,/accounts/profile/linda_janice,2016-10-20
83118,/accounts/profile/liva,2017-03-27
84172,/accounts/profile/dale5,2017-06-21
84172,/accounts/profile/hectorfloria,2017-05-25
84172,/accounts/profile/julian18,2017-04-29
70225,/accounts/profile/barbara16,2016-09-03
70225,/accounts/profile/aristotelestesla,2017-03-09
70225,/accounts/profile/akravit,2017-02-15
70225,/accounts/profile/lan4,2017-01-28
70225,/accounts/profile/julia23,2016-12-17
70225,/accounts/profile/olajide,2016-12-11
70225,/accounts/profile/anna.laurin,2016-11-27
70225,/accounts/profile/renata10,2016-10-10
70225,/accounts/profile/luis_manuel2,2016-10-02
70225,/accounts/profile/josefin,2016-09-28
70225,/accounts/profile/arun23,2016-09-24
70225,/accounts/profile/muskaangc,2016-09-16
70225,/accounts/profile/pere2,2016-09-11
70225,/accounts/profile/gus3,2016-09-11
70225,/accounts/profile/myhighestliving,2016-09-08
70225,/accounts/profile/robson4,2016-09-06
70225,/accounts/profile/marion4,2016-09-06
70225,/accounts/profile/ffabr,2016-09-06
70225,/accounts/profile/eugene8,2016-09-05
70225,/accounts/profile/luzette,2016-09-05
70225,/accounts/profile/ronelle2,2016-09-05
70225,/accounts/profile/cristina24,2016-09-05
70225,/accounts/profile/lise2,2016-09-05
70225,/accounts/profile/areisky,2016-09-05
84122,/accounts/profile/amanda32,2017-05-18
84122,/accounts/profile/marilda,2017-05-16
84122,/accounts/profile/inakimvc,2017-05-10
71725,/accounts/profile/stevenfrank,2017-06-01
45226,/accounts/profile/john161,2017-05-30
45226,/accounts/profile/aubrey_h,2016-10-15
45226,/accounts/profile/ramiro11,2016-09-04
45226,/accounts/profile/lawrence4,2016-08-30
34642,/accounts/profile/arnaud9,2016-11-21
34642,/accounts/profile/cj1,2016-08-02
34642,/accounts/profile/hannaedwards1,2017-02-06
70237,/accounts/profile/greg33,2017-03-20
70237,/accounts/profile/conroy,2016-11-12
69871,/accounts/profile/paulhundal1,2016-09-29
69871,/accounts/profile/solejes12,2016-08-30
82881,/accounts/profile/p4priya11,2016-09-21
83786,/accounts/profile/taha14,2017-01-25
34834,/accounts/profile/cj1,2016-08-01
34834,/accounts/profile/hannaedwards1,2017-02-06
69895,/accounts/profile/multerf,2016-09-06
69895,/accounts/profile/hannaedwards1,2017-02-06
83210,/accounts/profile/paulhundal1,2016-11-12
28531,/accounts/profile/michael_s.,2017-02-28
69742,/accounts/profile/dmitrykozhedubov,2017-02-10
69742,/accounts/profile/snowbirdlane,2016-07-11
69742,/accounts/profile/stevenfrank,2016-07-20
69742,/accounts/profile/thulsy,2016-07-13
83024,/accounts/profile/christopher53,2017-05-18
83024,/accounts/profile/ramonrapido,2017-05-20
83024,/accounts/profile/michelle34,2017-05-19
83024,/accounts/profile/mafm009,2017-05-17
83024,/accounts/profile/moira2429,2017-05-16
83024,/accounts/profile/holtg,2017-05-15
83024,/accounts/profile/sekrst,2017-05-15
83024,/accounts/profile/robb,2017-05-12
83024,/accounts/profile/christopher52,2017-05-12
75571,/accounts/profile/stevenfrank,2017-01-08
81156,/accounts/profile/joaquin3,2017-06-07
81156,/accounts/profile/vladimira2,2017-06-06
